,Género,Nivel,Tipo de test,Valor
564,Masculino,Inicial,Pretest,74.63890596189306
565,Masculino,Inicial,Pretest,74.63890596189306
566,Masculino,Inicial,Pretest,74.63122311001844
567,Masculino,Inicial,Pretest,74.46220036877689
568,Masculino,Avanzado,Pretest,74.4237861094038
569,Masculino,Inicial,Pretest,74.40073755377998
570,Masculino,Inicial,Pretest,74.40073755377998
571,Masculino,Inicial,Pretest,74.40073755377998
572,Masculino,Inicial,Pretest,74.40073755377998
573,Masculino,Avanzado,Pretest,74.40073755377998
574,Masculino,Inicial,Pretest,74.40073755377998
575,Masculino,Inicial,Pretest,74.40073755377998
576,Masculino,Inicial,Pretest,74.40073755377998
577,Masculino,Avanzado,Pretest,74.40073755377998
578,Masculino,Inicial,Pretest,74.40073755377998
579,Masculino,Inicial,Pretest,74.40073755377998
580,Masculino,Inicial,Pretest,74.40073755377998
581,Masculino,Inicial,Pretest,74.40073755377998
582,Masculino,Inicial,Pretest,74.37768899815612
583,Femenino,Inicial,Pretest,74.25476336816226
584,Masculino,Inicial,Pretest,74.20866625691455
585,Masculino,Inicial,Pretest,74.18561770129071
586,Masculino,Inicial,Pretest,74.17793484941609
587,Masculino,Inicial,Pretest,74.17793484941609
588,Femenino,Avanzado,Pretest,74.1318377381684
589,Masculino,Avanzado,Pretest,74.1318377381684
590,Masculino,Inicial,Pretest,74.1318377381684
591,Masculino,Avanzado,Pretest,74.1318377381684
592,Masculino,Inicial,Pretest,74.1318377381684
593,Masculino,Inicial,Pretest,73.9858635525507
594,Masculino,Inicial,Pretest,73.95513214505225
595,Femenino,Avanzado,Pretest,73.95513214505225
596,Femenino,Inicial,Pretest,73.95513214505225
597,Masculino,Inicial,Pretest,73.95513214505225
598,Masculino,Avanzado,Pretest,73.95513214505225
599,Masculino,Inicial,Pretest,73.91671788567915
600,Masculino,Avanzado,Pretest,73.89366933005532
601,Masculino,Inicial,Pretest,73.89366933005532
602,Masculino,Inicial,Pretest,73.89366933005532
603,Masculino,Avanzado,Pretest,73.89366933005532
604,Masculino,Inicial,Pretest,73.89366933005532
605,Masculino,Inicial,Pretest,73.89366933005532
606,Masculino,Inicial,Pretest,73.80147510755992
607,Masculino,Inicial,Pretest,73.77074370006144
608,Masculino,Avanzado,Pretest,73.77074370006144
609,Femenino,Inicial,Pretest,73.77074370006144
610,Masculino,Avanzado,Pretest,73.67854947756605
611,Masculino,Inicial,Pretest,73.67854947756605
612,Masculino,Inicial,Pretest,73.67086662569145
613,Femenino,Inicial,Pretest,73.6555009219422
614,Masculino,Avanzado,Pretest,73.63245236631838
615,Femenino,Inicial,Pretest,73.58635525507069
616,Femenino,Inicial,Pretest,73.48647818070067
617,Masculino,Inicial,Pretest,73.48647818070067
618,Femenino,Inicial,Pretest,73.48647818070067
619,Masculino,Avanzado,Pretest,73.47879532882607
620,Femenino,Inicial,Pretest,73.4480639213276
621,Femenino,Inicial,Pretest,73.4480639213276
622,Masculino,Avanzado,Pretest,73.40964966195452
623,Masculino,Avanzado,Pretest,73.38660110633066
624,Masculino,Inicial,Pretest,73.38660110633066
625,Masculino,Inicial,Pretest,73.38660110633066
626,Masculino,Inicial,Pretest,73.38660110633066
627,Masculino,Inicial,Pretest,73.38660110633066
628,Masculino,Avanzado,Pretest,73.38660110633066
629,Masculino,Avanzado,Pretest,73.38660110633066
630,Femenino,Avanzado,Pretest,73.38660110633066
631,Masculino,Inicial,Pretest,73.38660110633066
632,Masculino,Inicial,Pretest,73.38660110633066
633,Masculino,Avanzado,Pretest,73.38660110633066
634,Masculino,Inicial,Pretest,73.38660110633066
635,Femenino,Inicial,Pretest,73.38660110633066
636,Femenino,Inicial,Pretest,73.38660110633066
637,Masculino,Inicial,Pretest,73.38660110633066
638,Masculino,Avanzado,Pretest,73.17148125384142
639,Femenino,Inicial,Pretest,73.17148125384142
640,Masculino,Avanzado,Pretest,73.04855562384756
641,Masculino,Inicial,Pretest,72.99477566072525
642,Masculino,Inicial,Pretest,72.99477566072525
643,Masculino,Inicial,Pretest,72.99477566072525
644,Masculino,Avanzado,Pretest,72.93331284572834
645,Masculino,Inicial,Pretest,72.93331284572834
646,Masculino,Inicial,Pretest,72.9102642901045
647,Femenino,Avanzado,Pretest,72.9102642901045
648,Masculino,Avanzado,Pretest,72.90258143822987
649,Femenino,Inicial,Pretest,72.87953288260603
650,Masculino,Inicial,Pretest,72.87953288260603
651,Masculino,Inicial,Pretest,72.87953288260603
652,Masculino,Inicial,Pretest,72.81038721573448
653,Masculino,Inicial,Pretest,72.78733866011063
654,Masculino,Inicial,Pretest,72.71051014136448
655,Femenino,Inicial,Pretest,72.71051014136448
656,Masculino,Inicial,Pretest,72.71051014136448
657,Masculino,Inicial,Pretest,72.71051014136448
658,Femenino,Inicial,Pretest,72.52612169637369
659,Masculino,Inicial,Pretest,72.47234173325138
660,Femenino,Inicial,Pretest,72.47234173325138
661,Masculino,Inicial,Pretest,72.4262446220037
662,Femenino,Avanzado,Pretest,72.4262446220037
663,Masculino,Inicial,Pretest,72.4262446220037
664,Masculino,Avanzado,Pretest,72.4262446220037
665,Masculino,Inicial,Pretest,72.37246465888137
666,Masculino,Inicial,Pretest,72.37246465888137
667,Masculino,Avanzado,Pretest,72.37246465888137
668,Femenino,Inicial,Pretest,72.37246465888137
669,Femenino,Inicial,Pretest,72.37246465888137
670,Masculino,Inicial,Pretest,72.37246465888137
671,Femenino,Inicial,Pretest,72.37246465888137
672,Masculino,Inicial,Pretest,72.37246465888137
673,Femenino,Inicial,Pretest,72.37246465888137
674,Femenino,Inicial,Pretest,72.37246465888137
675,Masculino,Inicial,Pretest,72.37246465888137
676,Femenino,Inicial,Pretest,72.37246465888137
677,Masculino,Inicial,Pretest,72.37246465888137
678,Masculino,Inicial,Pretest,72.37246465888137
679,Masculino,Inicial,Pretest,72.33405039950831
680,Masculino,Inicial,Pretest,72.30331899200984
681,Masculino,Inicial,Pretest,72.28027043638599
682,Masculino,Inicial,Pretest,72.28027043638599
683,Masculino,Avanzado,Pretest,72.25722188076213
684,Masculino,Inicial,Pretest,72.25722188076213
685,Femenino,Inicial,Pretest,72.20344191763982
686,Masculino,Inicial,Pretest,72.04210202827288
687,Femenino,Inicial,Pretest,72.03441917639827
688,Masculino,Inicial,Pretest,72.03441917639827
689,Masculino,Inicial,Pretest,72.03441917639827
690,Masculino,Inicial,Pretest,72.03441917639827
691,Masculino,Inicial,Pretest,72.01137062077443
692,Femenino,Inicial,Pretest,71.79625076828519
693,Masculino,Inicial,Pretest,71.77320221266135
694,Femenino,Inicial,Pretest,71.77320221266135
695,Masculino,Inicial,Pretest,71.74247080516287
696,Femenino,Inicial,Pretest,71.65027658266749
697,Masculino,Inicial,Pretest,71.5580823601721
698,Masculino,Inicial,Pretest,71.4658881376767
699,Masculino,Inicial,Pretest,71.4658881376767
700,Masculino,Inicial,Pretest,71.4658881376767
701,Masculino,Avanzado,Pretest,71.4658881376767
702,Masculino,Inicial,Pretest,71.4658881376767
703,Masculino,Inicial,Pretest,71.4658881376767
704,Masculino,Avanzado,Pretest,71.419791026429
705,Masculino,Inicial,Pretest,71.419791026429
706,Femenino,Inicial,Pretest,71.419791026429
707,Masculino,Inicial,Pretest,71.41210817455439
708,Masculino,Inicial,Pretest,71.41210817455439
709,Masculino,Inicial,Pretest,71.41210817455439
710,Masculino,Inicial,Pretest,71.319913952059
711,Femenino,Inicial,Pretest,71.25076828518746
712,Femenino,Inicial,Pretest,71.24308543331284
713,Femenino,Inicial,Pretest,71.24308543331284
714,Masculino,Avanzado,Pretest,71.23540258143824
715,Masculino,Inicial,Pretest,71.05101413644745
716,Masculino,Inicial,Pretest,71.05101413644745
717,Masculino,Inicial,Pretest,71.05101413644745
718,Femenino,Inicial,Pretest,71.02028272894898
719,Masculino,Inicial,Pretest,71.00491702519975
720,Masculino,Inicial,Pretest,70.95881991395206
721,Femenino,Inicial,Pretest,70.95113706207744
722,Femenino,Inicial,Pretest,70.95113706207744
723,Masculino,Inicial,Pretest,70.95113706207744
724,Femenino,Inicial,Pretest,70.81284572833435
725,Masculino,Inicial,Pretest,70.81284572833435
726,Masculino,Inicial,Pretest,70.81284572833435
727,Masculino,Inicial,Pretest,70.81284572833435
728,Masculino,Inicial,Pretest,70.81284572833435
729,Femenino,Inicial,Pretest,70.81284572833435
730,Masculino,Inicial,Pretest,70.7821143208359
731,Femenino,Inicial,Pretest,70.7821143208359
732,Masculino,Inicial,Pretest,70.77443146896127
733,Masculino,Inicial,Pretest,70.71296865396435
734,Masculino,Inicial,Pretest,70.61309157959435
735,Femenino,Inicial,Pretest,70.52858020897357
736,Masculino,Inicial,Pretest,70.52858020897357
737,Femenino,Avanzado,Pretest,70.47480024585127
738,Femenino,Inicial,Pretest,70.45175169022741
739,Femenino,Avanzado,Pretest,70.45175169022741
740,Masculino,Inicial,Pretest,70.45175169022741
741,Femenino,Inicial,Pretest,70.41333743085434
742,Masculino,Inicial,Pretest,70.28272894898585
743,Femenino,Inicial,Pretest,70.27504609711124
744,Masculino,Inicial,Pretest,70.27504609711124
745,Masculino,Inicial,Pretest,70.27504609711124
746,Masculino,Avanzado,Pretest,70.27504609711124
747,Femenino,Inicial,Pretest,70.25968039336202
748,Masculino,Inicial,Pretest,70.21358328211433
749,Masculino,Inicial,Pretest,70.21358328211433
750,Femenino,Inicial,Pretest,70.21358328211433
751,Masculino,Inicial,Pretest,70.19053472649047
752,Masculino,Inicial,Pretest,69.99078057775046
753,Masculino,Inicial,Pretest,69.99078057775046
754,Masculino,Inicial,Pretest,69.99078057775046
755,Masculino,Inicial,Pretest,69.97541487400122
756,Femenino,Inicial,Pretest,69.86785494775661
757,Masculino,Inicial,Pretest,69.85248924400736
758,Masculino,Avanzado,Pretest,69.79870928088506
759,Femenino,Inicial,Pretest,69.77566072526122
760,Masculino,Inicial,Pretest,69.77566072526122
761,Masculino,Inicial,Pretest,69.72956361401353
762,Masculino,Inicial,Pretest,69.70651505838967
763,Masculino,Inicial,Pretest,69.70651505838967
764,Masculino,Inicial,Pretest,69.70651505838967
765,Masculino,Inicial,Pretest,69.66041794714197
766,Masculino,Inicial,Pretest,69.60663798401967
767,Femenino,Inicial,Pretest,69.59127228027043
768,Masculino,Inicial,Pretest,69.58358942839581
769,Masculino,Inicial,Pretest,69.58358942839581
770,Masculino,Inicial,Pretest,69.58358942839581
771,Masculino,Inicial,Pretest,69.58358942839581
772,Masculino,Avanzado,Pretest,69.56054087277195
773,Masculino,Inicial,Pretest,69.56054087277195
774,Femenino,Avanzado,Pretest,69.56054087277195
775,Femenino,Inicial,Pretest,69.56054087277195
776,Masculino,Inicial,Pretest,69.52980946527352
777,Masculino,Inicial,Pretest,69.49139520590042
778,Masculino,Inicial,Pretest,69.48371235402581
779,Femenino,Avanzado,Pretest,69.39151813153043
780,Femenino,Avanzado,Pretest,69.34542102028273
781,Masculino,Avanzado,Pretest,69.32237246465888
782,Masculino,Inicial,Pretest,69.31468961278426
783,Masculino,Inicial,Pretest,69.31468961278426
784,Masculino,Inicial,Pretest,69.31468961278426
785,Masculino,Inicial,Pretest,69.31468961278426
786,Masculino,Inicial,Pretest,69.31468961278426
787,Masculino,Avanzado,Pretest,69.31468961278426
788,Masculino,Inicial,Pretest,69.29932390903502
789,Masculino,Inicial,Pretest,69.22249539028887
790,Masculino,Inicial,Pretest,69.19944683466503
791,Femenino,Inicial,Pretest,69.19944683466503
792,Femenino,Inicial,Pretest,69.19944683466503
793,Femenino,Inicial,Pretest,69.19944683466503
794,Masculino,Inicial,Pretest,69.12261831591887
795,Masculino,Avanzado,Pretest,69.0918869084204
796,Masculino,Inicial,Pretest,69.07652120467117
797,Masculino,Inicial,Pretest,69.05347264904732
798,Femenino,Inicial,Pretest,69.03042409342349
799,Masculino,Avanzado,Pretest,69.02274124154886
800,Masculino,Inicial,Pretest,68.9382298709281
801,Masculino,Avanzado,Pretest,68.88444990780577
802,Femenino,Inicial,Pretest,68.88444990780577
803,Masculino,Inicial,Pretest,68.80762138905962
804,Masculino,Inicial,Pretest,68.7922556853104
805,Masculino,Inicial,Pretest,68.7922556853104
806,Femenino,Avanzado,Pretest,68.71542716656424
807,Femenino,Inicial,Pretest,68.71542716656424
808,Femenino,Avanzado,Pretest,68.71542716656424
809,Femenino,Inicial,Pretest,68.71542716656424
810,Femenino,Avanzado,Pretest,68.69237861094038
811,Femenino,Inicial,Pretest,68.69237861094038
812,Femenino,Inicial,Pretest,68.69237861094038
813,Masculino,Inicial,Pretest,68.69237861094038
814,Masculino,Avanzado,Pretest,68.69237861094038
815,Masculino,Inicial,Pretest,68.69237861094038
816,Femenino,Inicial,Pretest,68.69237861094038
817,Masculino,Inicial,Pretest,68.69237861094038
818,Masculino,Avanzado,Pretest,68.67701290719114
819,Masculino,Inicial,Pretest,68.62323294406885
820,Masculino,Inicial,Pretest,68.600184388445
821,Masculino,Inicial,Pretest,68.600184388445
822,Masculino,Inicial,Pretest,68.600184388445
823,Masculino,Avanzado,Pretest,68.53103872157345
824,Masculino,Avanzado,Pretest,68.53103872157345
825,Masculino,Inicial,Pretest,68.53103872157345
826,Masculino,Inicial,Pretest,68.53103872157345
827,Masculino,Inicial,Pretest,68.53103872157345
828,Masculino,Inicial,Pretest,68.53103872157345
829,Masculino,Inicial,Pretest,68.53103872157345
830,Masculino,Inicial,Pretest,68.53103872157345
831,Femenino,Avanzado,Pretest,68.53103872157345
832,Femenino,Inicial,Pretest,68.53103872157345
833,Femenino,Inicial,Pretest,68.53103872157345
834,Masculino,Inicial,Pretest,68.53103872157345
835,Masculino,Inicial,Pretest,68.53103872157345
836,Femenino,Inicial,Pretest,68.53103872157345
837,Masculino,Inicial,Pretest,68.53103872157345
838,Femenino,Inicial,Pretest,68.53103872157345
839,Masculino,Inicial,Pretest,68.53103872157345
840,Femenino,Inicial,Pretest,68.53103872157345
841,Masculino,Inicial,Pretest,68.52335586969883
842,Masculino,Inicial,Pretest,68.52335586969883
843,Femenino,Inicial,Pretest,68.52335586969883
844,Femenino,Inicial,Pretest,68.52335586969883
845,Masculino,Inicial,Pretest,68.51567301782421
846,Femenino,Inicial,Pretest,68.47725875845114
847,Masculino,Inicial,Pretest,68.43116164720344
848,Masculino,Inicial,Pretest,68.33896742470806
849,Femenino,Avanzado,Pretest,68.30055316533497
850,Masculino,Inicial,Pretest,68.23909035033805
851,Masculino,Inicial,Pretest,68.14689612784267
852,Masculino,Inicial,Pretest,68.14689612784267
853,Masculino,Inicial,Pretest,68.14689612784267
854,Femenino,Avanzado,Pretest,68.14689612784267
855,Femenino,Avanzado,Pretest,68.09311616472033
856,Masculino,Inicial,Pretest,68.09311616472033
857,Masculino,Inicial,Pretest,68.09311616472033
858,Masculino,Inicial,Pretest,68.09311616472033
859,Masculino,Inicial,Pretest,68.09311616472033
860,Masculino,Inicial,Pretest,68.09311616472033
861,Masculino,Inicial,Pretest,68.09311616472033
862,Femenino,Inicial,Pretest,68.09311616472033
863,Masculino,Avanzado,Pretest,68.06238475722188
864,Masculino,Inicial,Pretest,68.01628764597419
865,Masculino,Inicial,Pretest,68.01628764597419
866,Femenino,Inicial,Pretest,67.85494775660725
867,Femenino,Inicial,Pretest,67.85494775660725
868,Masculino,Inicial,Pretest,67.85494775660725
869,Masculino,Inicial,Pretest,67.7781192378611
870,Femenino,Inicial,Pretest,67.77811923786109
871,Masculino,Inicial,Pretest,67.739704978488
872,Masculino,Inicial,Pretest,67.73202212661339
873,Masculino,Inicial,Pretest,67.73202212661339
874,Femenino,Avanzado,Pretest,67.65519360786723
875,Masculino,Inicial,Pretest,67.65519360786723
876,Masculino,Inicial,Pretest,67.65519360786723
877,Femenino,Inicial,Pretest,67.55531653349723
878,Femenino,Inicial,Pretest,67.50153657037494
879,Femenino,Inicial,Pretest,67.4938537185003
880,Masculino,Inicial,Pretest,67.4938537185003
881,Masculino,Inicial,Pretest,67.47080516287646
882,Masculino,Inicial,Pretest,67.47080516287646
883,Masculino,Avanzado,Pretest,67.37092808850646
884,Masculino,Inicial,Pretest,67.37092808850646
885,Masculino,Inicial,Pretest,67.37092808850646
886,Femenino,Inicial,Pretest,67.37092808850646
887,Masculino,Inicial,Pretest,67.37092808850646
888,Femenino,Inicial,Pretest,67.3017824216349
889,Femenino,Inicial,Pretest,67.27105101413645
890,Femenino,Inicial,Pretest,67.22495390288876
891,Femenino,Inicial,Pretest,67.13275968039336
892,Masculino,Inicial,Pretest,67.10202827289491
893,Masculino,Inicial,Pretest,67.08666256914567
894,Masculino,Inicial,Pretest,67.07897971727105
895,Masculino,Avanzado,Pretest,66.92532267977873
896,Femenino,Inicial,Pretest,66.87922556853104
897,Masculino,Inicial,Pretest,66.84081130915796
898,Masculino,Inicial,Pretest,66.79471419791027
899,Femenino,Avanzado,Pretest,66.7639827904118
900,Masculino,Avanzado,Pretest,66.6256914566687
901,Femenino,Inicial,Pretest,66.6256914566687
902,Femenino,Inicial,Pretest,66.6256914566687
903,Femenino,Avanzado,Pretest,66.6256914566687
904,Femenino,Inicial,Pretest,66.6256914566687
905,Masculino,Inicial,Pretest,66.6256914566687
906,Masculino,Inicial,Pretest,66.6256914566687
907,Masculino,Inicial,Pretest,66.59496004917025
908,Masculino,Inicial,Pretest,66.59496004917025
909,Masculino,Inicial,Pretest,66.59496004917025
910,Masculino,Inicial,Pretest,66.59496004917025
911,Masculino,Avanzado,Pretest,66.59496004917025
912,Masculino,Inicial,Pretest,66.59496004917025
913,Masculino,Inicial,Pretest,66.59496004917025
914,Masculino,Inicial,Pretest,66.59496004917025
915,Masculino,Inicial,Pretest,66.59496004917025
916,Masculino,Inicial,Pretest,66.59496004917025
917,Femenino,Inicial,Pretest,66.59496004917025
918,Femenino,Inicial,Pretest,66.59496004917025
919,Masculino,Inicial,Pretest,66.51044867854948
920,Masculino,Inicial,Pretest,66.50276582667485
921,Masculino,Inicial,Pretest,66.41057160417947
922,Femenino,Inicial,Pretest,66.35679164105717
923,Masculino,Inicial,Pretest,66.35679164105717
924,Femenino,Inicial,Pretest,66.17240319606637
925,Femenino,Avanzado,Pretest,66.11862323294406
926,Femenino,Avanzado,Pretest,66.08789182544561
927,Masculino,Inicial,Pretest,66.02642901044868
928,Masculino,Inicial,Pretest,66.02642901044868
929,Masculino,Inicial,Pretest,66.02642901044868
930,Masculino,Avanzado,Pretest,66.02642901044868
931,Masculino,Avanzado,Pretest,66.02642901044868
932,Masculino,Inicial,Pretest,66.02642901044868
933,Masculino,Avanzado,Pretest,66.02642901044868
934,Masculino,Inicial,Pretest,66.02642901044868
935,Masculino,Inicial,Pretest,66.02642901044868
936,Femenino,Avanzado,Pretest,66.02642901044867
937,Femenino,Inicial,Pretest,65.93423478795329
938,Masculino,Inicial,Pretest,65.90350338045482
939,Femenino,Inicial,Pretest,65.90350338045482
940,Masculino,Inicial,Pretest,65.90350338045482
941,Femenino,Inicial,Pretest,65.8958205285802
942,Masculino,Inicial,Pretest,65.88045482483096
943,Masculino,Inicial,Pretest,65.83435771358327
944,Masculino,Inicial,Pretest,65.80362630608482
945,Masculino,Inicial,Pretest,65.76521204671174
946,Femenino,Inicial,Pretest,65.6422864167179
947,Femenino,Inicial,Pretest,65.58082360172097
948,Masculino,Inicial,Pretest,65.58082360172097
949,Masculino,Inicial,Pretest,65.56545789797174
950,Masculino,Inicial,Pretest,65.54240934234788
951,Masculino,Inicial,Pretest,65.51936078672404
952,Femenino,Inicial,Pretest,65.51936078672404
953,Masculino,Inicial,Pretest,65.51936078672404
954,Femenino,Inicial,Pretest,65.51936078672404
955,Masculino,Inicial,Pretest,65.47326367547632
956,Masculino,Inicial,Pretest,65.39643515673018
957,Masculino,Inicial,Pretest,65.39643515673018
958,Masculino,Inicial,Pretest,65.37338660110632
959,Masculino,Inicial,Pretest,65.28119237861094
960,Masculino,Inicial,Pretest,65.18899815611556
961,Masculino,Avanzado,Pretest,65.18899815611556
